match_id,order,draft_phase,action_type,acting_side,acting_team_id,opponent_team_id,state_id,true_hero_id,true_hero_name,old_rank,new_rank,rank_delta,old_top10,new_top10,old_top5,new_top5,old_top3,new_top3,improved_into_top10,worsened_out_of_top10,improved_into_top5,worsened_out_of_top5,improved_into_top3,worsened_out_of_top3
8782527726,21,3,ban,dire,10108947.0,9572001.0,8782527726_21,106,Ember Spirit,8,3,5,True,True,False,True,False,True,False,False,True,False,True,False
8782527726,22,3,ban,radiant,9572001.0,10108947.0,8782527726_22,121,Grimstroke,15,11,4,False,False,False,False,False,False,False,False,False,False,False,False
8782527726,3,1,ban,radiant,9572001.0,10108947.0,8782527726_3,65,Batrider,2,2,0,True,True,True,True,True,True,False,False,False,False,False,False
8782527726,4,1,ban,radiant,9572001.0,10108947.0,8782527726_4,47,Viper,3,2,1,True,True,True,True,True,True,False,False,False,False,False,False
8782527726,5,1,ban,dire,10108947.0,9572001.0,8782527726_5,58,Enchantress,10,9,1,True,True,False,False,False,False,False,False,False,False,False,False
8782527726,6,1,ban,radiant,9572001.0,10108947.0,8782527726_6,73,Alchemist,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8782527726,7,1,ban,radiant,9572001.0,10108947.0,8782527726_7,28,Slardar,1,2,-1,True,True,True,True,True,True,False,False,False,False,False,False
8782581053,1,1,ban,radiant,10108947.0,9572001.0,8782581053_1,91,Io,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8782581053,10,2,ban,radiant,10108947.0,9572001.0,8782581053_10,36,Necrophos,38,45,-7,False,False,False,False,False,False,False,False,False,False,False,False
8782581053,11,2,ban,radiant,10108947.0,9572001.0,8782581053_11,38,Beastmaster,5,17,-12,True,False,True,False,False,False,False,True,False,True,False,False
8782581053,12,2,ban,dire,9572001.0,10108947.0,8782581053_12,23,Kunkka,1,3,-2,True,True,True,True,True,True,False,False,False,False,False,False
8782581053,19,3,ban,radiant,10108947.0,9572001.0,8782581053_19,66,Chen,22,1,21,False,True,False,True,False,True,True,False,True,False,True,False
8782581053,2,1,ban,radiant,10108947.0,9572001.0,8782581053_2,110,Phoenix,4,4,0,True,True,True,True,False,False,False,False,False,False,False,False
8782581053,20,3,ban,dire,9572001.0,10108947.0,8782581053_20,88,Nyx Assassin,7,40,-33,True,False,False,False,False,False,False,True,False,False,False,False
8782581053,21,3,ban,radiant,10108947.0,9572001.0,8782581053_21,40,Venomancer,45,13,32,False,False,False,False,False,False,False,False,False,False,False,False
8782581053,22,3,ban,dire,9572001.0,10108947.0,8782581053_22,51,Clockwerk,11,1,10,False,True,False,True,False,True,True,False,True,False,True,False
8782581053,3,1,ban,dire,9572001.0,10108947.0,8782581053_3,65,Batrider,2,2,0,True,True,True,True,True,True,False,False,False,False,False,False
8782581053,4,1,ban,dire,9572001.0,10108947.0,8782581053_4,47,Viper,3,2,1,True,True,True,True,True,True,False,False,False,False,False,False
8782581053,5,1,ban,radiant,10108947.0,9572001.0,8782581053_5,58,Enchantress,5,8,-3,True,True,True,False,False,False,False,False,False,True,False,False
8782581053,6,1,ban,dire,9572001.0,10108947.0,8782581053_6,73,Alchemist,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8782581053,7,1,ban,dire,9572001.0,10108947.0,8782581053_7,28,Slardar,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8782608765,1,1,ban,dire,9928636.0,9895247.0,8782608765_1,47,Viper,7,4,3,True,True,False,True,False,False,False,False,True,False,False,False
8782608765,10,2,ban,dire,9928636.0,9895247.0,8782608765_10,39,Queen of Pain,4,1,3,True,True,True,True,False,True,False,False,False,False,True,False
8782608765,11,2,ban,dire,9928636.0,9895247.0,8782608765_11,110,Phoenix,2,2,0,True,True,True,True,True,True,False,False,False,False,False,False
8782608765,12,2,ban,radiant,9895247.0,9928636.0,8782608765_12,16,Sand King,8,15,-7,True,False,False,False,False,False,False,True,False,False,False,False
8782608765,19,3,ban,dire,9928636.0,9895247.0,8782608765_19,135,Dawnbreaker,23,5,18,False,True,False,True,False,False,True,False,True,False,False,False
8782608765,2,1,ban,dire,9928636.0,9895247.0,8782608765_2,138,Muerta,17,13,4,False,False,False,False,False,False,False,False,False,False,False,False
8782608765,20,3,ban,radiant,9895247.0,9928636.0,8782608765_20,54,Lifestealer,19,4,15,False,True,False,True,False,False,True,False,True,False,False,False
