match_id,order,draft_phase,action_type,acting_side,acting_team_id,opponent_team_id,state_id,true_hero_id,true_hero_name,old_rank,new_rank,rank_delta,old_top10,new_top10,old_top5,new_top5,old_top3,new_top3,improved_into_top10,worsened_out_of_top10,improved_into_top5,worsened_out_of_top5,improved_into_top3,worsened_out_of_top3
8784508335,15,2,pick,dire,8255888.0,2163.0,8784508335_15,31,Lich,2,1,1,True,True,True,True,True,True,False,False,False,False,False,False
8784508335,16,2,pick,radiant,2163.0,8255888.0,8784508335_16,100,Tusk,7,7,0,True,True,False,False,False,False,False,False,False,False,False,False
8784508335,17,3,pick,radiant,2163.0,8255888.0,8784508335_17,19,Tiny,3,1,2,True,True,True,True,True,True,False,False,False,False,False,False
8784508335,18,3,pick,dire,8255888.0,2163.0,8784508335_18,106,Ember Spirit,2,2,0,True,True,True,True,True,True,False,False,False,False,False,False
8784508335,23,3,pick,dire,8255888.0,2163.0,8784508335_23,98,Timbersaw,20,9,11,False,True,False,False,False,False,True,False,False,False,False,False
8784508335,24,3,pick,radiant,2163.0,8255888.0,8784508335_24,39,Queen of Pain,4,3,1,True,True,True,True,False,True,False,False,False,False,True,False
8784508335,8,1,pick,dire,8255888.0,2163.0,8784508335_8,86,Rubick,2,2,0,True,True,True,True,True,True,False,False,False,False,False,False
8784508335,9,2,pick,radiant,2163.0,8255888.0,8784508335_9,110,Phoenix,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8784597508,13,2,pick,radiant,8255888.0,2163.0,8784597508_13,39,Queen of Pain,4,5,-1,True,True,True,True,False,False,False,False,False,False,False,False
8784597508,14,2,pick,dire,2163.0,8255888.0,8784597508_14,111,Oracle,23,21,2,False,False,False,False,False,False,False,False,False,False,False,False
8784597508,15,2,pick,dire,2163.0,8255888.0,8784597508_15,26,Lion,4,4,0,True,True,True,True,False,False,False,False,False,False,False,False
8784597508,16,2,pick,radiant,8255888.0,2163.0,8784597508_16,21,Windranger,11,8,3,False,True,False,False,False,False,True,False,False,False,False,False
